,sound,nsyll,npause,dur(s),phonationtime(s),speechrate(nsyll / dur),articulation rate(nsyll / phonationtime),ASD(speakingtime / nsyll)
4132,sounds/asr-spanish-v1-carlfm01/audios\0970649d-fd08-443c-b1e8-8e2376083ad1.wav,18,0,3.55,3.55,5.070422535211268,5.070422535211268,0.19722222222222222
4133,sounds/asr-spanish-v1-carlfm01/audios\09716fd7-20ef-4d3b-bf80-8abf6ecc970c.wav,10,0,2.07,2.07,4.830917874396135,4.830917874396135,0.207
4134,sounds/asr-spanish-v1-carlfm01/audios\09719aa5-a0bc-483a-b4ac-c40ceab7961f.wav,14,1,3.27,3.27,4.281345565749236,4.933051444679352,0.2027142857142857
4135,sounds/asr-spanish-v1-carlfm01/audios\0971c948-707e-483d-abde-7f4d8626feb8.wav,12,0,2.28,2.28,5.2631578947368425,5.2631578947368425,0.18999999999999997
4136,sounds/asr-spanish-v1-carlfm01/audios\0972c8a7-75a1-4d51-9503-6bc4b3ccae42.wav,21,1,4.19,4.19,5.011933174224343,5.5176037834997365,0.18123809523809525
4137,sounds/asr-spanish-v1-carlfm01/audios\09747f02-ec5d-4d06-80d4-ff4a43f3efd7.wav,12,0,3.11,3.11,3.8585209003215435,3.8585209003215435,0.25916666666666666
4138,sounds/asr-spanish-v1-carlfm01/audios\097571b2-8206-4ff0-98ed-d49b3df28a6d.wav,9,0,1.83,1.83,4.918032786885246,4.918032786885246,0.20333333333333334
4139,sounds/asr-spanish-v1-carlfm01/audios\09764014-bfe9-4c79-9b8d-c8ebab9da39b.wav,16,0,2.76,2.76,5.797101449275363,5.797101449275363,0.1725
4140,sounds/asr-spanish-v1-carlfm01/audios\09769c1c-abf0-49d3-bc09-bd3d19a10f51.wav,13,0,3.53,3.53,3.68271954674221,3.68271954674221,0.2715384615384615
4141,sounds/asr-spanish-v1-carlfm01/audios\09775d09-ad04-49f3-9b1b-e98bae3e0f68.wav,13,0,2.55,2.55,5.098039215686275,5.098039215686275,0.19615384615384615
4142,sounds/asr-spanish-v1-carlfm01/audios\09778042-94a1-4a62-98c7-551fe3eba0eb.wav,36,1,7.35,7.35,4.8979591836734695,5.16795865633075,0.19349999999999998
4143,sounds/asr-spanish-v1-carlfm01/audios\0978b514-9457-4dc9-9587-50128660f444.wav,9,0,2.16,2.16,4.166666666666666,4.166666666666666,0.24000000000000002
4144,sounds/asr-spanish-v1-carlfm01/audios\097a4211-5e09-42bf-8798-19d4fe9b2a5c.wav,33,2,7.17,7.17,4.602510460251046,5.341534477177081,0.1872121212121212
4145,sounds/asr-spanish-v1-carlfm01/audios\097addf4-479d-4b34-ba2f-0430d031d515.wav,18,1,3.72,3.72,4.838709677419355,5.421686746987952,0.18444444444444447
4146,sounds/asr-spanish-v1-carlfm01/audios\097bc19f-8619-4521-8502-884d3fbfcfce.wav,14,0,2.86,2.86,4.895104895104895,4.895104895104895,0.20428571428571426
4147,sounds/asr-spanish-v1-carlfm01/audios\097bdbff-0fbf-4e71-9859-958911fbbf20.wav,16,0,3.41,3.41,4.6920821114369495,4.6920821114369495,0.213125
4148,sounds/asr-spanish-v1-carlfm01/audios\097d37ac-0e23-436e-9a33-1324842d6bb9.wav,26,2,6.1,6.1,4.262295081967213,5.358615004122012,0.1866153846153846
4149,sounds/asr-spanish-v1-carlfm01/audios\097d7881-4789-49e8-8fb0-feecc41a19fa.wav,37,1,7.24,7.24,5.110497237569061,5.832282471626733,0.17145945945945948
4150,sounds/asr-spanish-v1-carlfm01/audios\097dba19-9f1f-4288-ac21-654dde0915b4.wav,18,1,3.67,3.67,4.904632152588556,6.202618883528601,0.16122222222222224
4151,sounds/asr-spanish-v1-carlfm01/audios\097dea46-0cd8-40c5-b523-fb53f0efe520.wav,36,2,7.1,7.1,5.070422535211268,6.433166547533952,0.15544444444444444
4152,sounds/asr-spanish-v1-carlfm01/audios\097e0c45-c181-4cd4-9ec1-dedb39ce32be.wav,49,1,8.77,8.77,5.587229190421893,5.968331303288672,0.16755102040816328
4153,sounds/asr-spanish-v1-carlfm01/audios\097e0cd3-f1da-41d1-a7fe-995a7f6dc044.wav,8,0,1.44,1.44,5.555555555555555,5.555555555555555,0.18
4154,sounds/asr-spanish-v1-carlfm01/audios\097e6ef1-9f71-4198-b505-8a009320306f.wav,11,0,2.62,2.62,4.198473282442748,4.198473282442748,0.2381818181818182
4155,sounds/asr-spanish-v1-carlfm01/audios\097ec053-55e9-48d1-b7cf-c00d91056d93.wav,12,0,2.73,2.73,4.395604395604396,4.395604395604396,0.2275
4156,sounds/asr-spanish-v1-carlfm01/audios\097ede90-2954-4cd0-bc42-ccc4e2d2340d.wav,10,0,2.19,2.19,4.566210045662101,4.566210045662101,0.219
4157,sounds/asr-spanish-v1-carlfm01/audios\0981dd22-b9dd-4b03-9990-1d055b1141cb.wav,12,0,2.45,2.45,4.897959183673469,4.897959183673469,0.2041666666666667
4158,sounds/asr-spanish-v1-carlfm01/audios\0982114a-81a3-4115-abf3-1338f27b98da.wav,11,0,2.17,2.17,5.0691244239631335,5.0691244239631335,0.19727272727272727
4159,sounds/asr-spanish-v1-carlfm01/audios\0982ce5a-5571-426f-aad6-41e69ba7ff1b.wav,8,0,2.52,2.52,3.1746031746031744,3.1746031746031744,0.315
4160,sounds/asr-spanish-v1-carlfm01/audios\0982d0f4-c023-4bb1-a3d7-a963a767fc4c.wav,28,0,4.88,4.88,5.737704918032787,5.737704918032787,0.1742857142857143
4161,sounds/asr-spanish-v1-carlfm01/audios\0982d508-2b9f-4ae0-9ff8-e0cd7e88a28f.wav,23,2,6.79,6.79,3.3873343151693667,4.42052661925812,0.22621739130434784
4162,sounds/asr-spanish-v1-carlfm01/audios\098339af-df2b-4a1c-88ce-3f60a8c26d60.wav,11,0,2.18,2.18,5.045871559633027,5.045871559633027,0.1981818181818182
4163,sounds/asr-spanish-v1-carlfm01/audios\09833bee-aafb-47dc-b997-dbc39387cb45.wav,21,0,3.78,3.78,5.555555555555556,5.555555555555556,0.18
4164,sounds/asr-spanish-v1-carlfm01/audios\0984bf8c-9c9e-41e2-8016-f4d1623b7e15.wav,6,0,1.85,1.85,3.243243243243243,3.243243243243243,0.30833333333333335
4165,sounds/asr-spanish-v1-carlfm01/audios\09861d27-4852-4ce9-b018-8fda0c9615dc.wav,33,1,6.96,6.96,4.741379310344827,5.274936061381074,0.1895757575757576
4166,sounds/asr-spanish-v1-carlfm01/audios\09866663-ca59-4328-9059-df2df6f22244.wav,8,0,1.57,1.57,5.095541401273885,5.095541401273885,0.19625
4167,sounds/asr-spanish-v1-carlfm01/audios\098737ae-3120-4930-aaec-92a08294979b.wav,14,0,2.96,2.96,4.72972972972973,4.72972972972973,0.21142857142857144
4168,sounds/asr-spanish-v1-carlfm01/audios\0987c9f3-09f4-4c74-a30e-669c1040c45d.wav,16,1,3.56,3.56,4.49438202247191,4.914004914004914,0.20350000000000001
4169,sounds/asr-spanish-v1-carlfm01/audios\09881ff7-5959-426a-b5df-4c021799f012.wav,11,0,2.19,2.19,5.0228310502283104,5.0228310502283104,0.1990909090909091
4170,sounds/asr-spanish-v1-carlfm01/audios\0989a935-ef62-4a48-a03f-0c342484854b.wav,13,0,2.99,2.99,4.3478260869565215,4.3478260869565215,0.23
4171,sounds/asr-spanish-v1-carlfm01/audios\0989e00e-b698-4e75-a1c3-254ff922627c.wav,11,1,2.37,2.37,4.641350210970464,5.408062930186825,0.18490909090909088
4172,sounds/asr-spanish-v1-carlfm01/audios\098ab693-6e71-4d28-acb8-233857e0e09a.wav,17,1,4.29,4.29,3.9627039627039626,4.4619422572178475,0.22411764705882356
4173,sounds/asr-spanish-v1-carlfm01/audios\098b2371-2143-4c16-bac4-2d69a89c7f72.wav,9,0,1.94,1.94,4.639175257731959,4.639175257731959,0.21555555555555556
4174,sounds/asr-spanish-v1-carlfm01/audios\098bec88-3aa0-4503-ae0f-37d99345be35.wav,15,0,2.41,2.41,6.224066390041493,6.224066390041493,0.16066666666666668
4175,sounds/asr-spanish-v1-carlfm01/audios\098d392e-9f64-45c1-9f31-c680a714a396.wav,14,0,2.94,2.94,4.761904761904762,4.761904761904762,0.21
4176,sounds/asr-spanish-v1-carlfm01/audios\098d4fa0-b30c-40c7-a03b-848d7d701202.wav,26,1,5.93,5.93,4.3844856661045535,4.701627486437614,0.21269230769230768
4177,sounds/asr-spanish-v1-carlfm01/audios\098e8992-cbd8-455d-affa-bb004a1bc698.wav,14,0,3.14,3.14,4.45859872611465,4.45859872611465,0.22428571428571428
4178,sounds/asr-spanish-v1-carlfm01/audios\099023fc-0108-4f90-94fa-157cd12209dd.wav,22,1,5.42,5.42,4.059040590405904,4.497138184791496,0.22236363636363637
4179,sounds/asr-spanish-v1-carlfm01/audios\09918e59-cb64-4a41-8c8c-cfb10ae74865.wav,20,0,4.18,4.18,4.784688995215311,4.784688995215311,0.209
4180,sounds/asr-spanish-v1-carlfm01/audios\09927553-a6ed-4329-a930-c38823adabd3.wav,16,0,3.46,3.46,4.624277456647399,4.624277456647399,0.21625
4181,sounds/asr-spanish-v1-carlfm01/audios\0993703e-9596-4590-abe8-4747dbacc3e7.wav,12,0,1.92,1.92,6.25,6.25,0.16
4182,sounds/asr-spanish-v1-carlfm01/audios\0993c537-b92b-4215-8f85-76e30812dcdb.wav,11,0,2.07,2.07,5.314009661835749,5.314009661835749,0.18818181818181817
4183,sounds/asr-spanish-v1-carlfm01/audios\0994b14c-5fce-4324-b1aa-c4a77af58ed3.wav,17,0,3.54,3.54,4.80225988700565,4.80225988700565,0.20823529411764707
4184,sounds/asr-spanish-v1-carlfm01/audios\09950d7f-1b4d-4516-8ba6-78ce25024dc6.wav,25,2,6.08,6.08,4.1118421052631575,4.734848484848484,0.2112
4185,sounds/asr-spanish-v1-carlfm01/audios\0996508d-477b-4376-8ba0-efb624d848f6.wav,7,0,1.8,1.8,3.888888888888889,3.888888888888889,0.2571428571428572
4186,sounds/asr-spanish-v1-carlfm01/audios\0996869a-ef6b-4f81-b140-3d0f95c2b59c.wav,16,2,3.94,3.94,4.060913705583756,4.993757802746567,0.20024999999999998
4187,sounds/asr-spanish-v1-carlfm01/audios\0997a1ea-d7b6-45a2-bb10-89e1765433e7.wav,22,2,5.45,5.45,4.036697247706422,4.8479506390480385,0.20627272727272727
4188,sounds/asr-spanish-v1-carlfm01/audios\0997ea83-5be0-4b87-bf62-75ffa308dfb2.wav,23,1,4.72,4.72,4.872881355932203,5.3240740740740735,0.18782608695652175
4189,sounds/asr-spanish-v1-carlfm01/audios\09991880-c789-42cc-b2b1-d9f3e4a79909.wav,5,0,1.52,1.52,3.289473684210526,4.194630872483221,0.23840000000000003
4190,sounds/asr-spanish-v1-carlfm01/audios\099b2380-53b9-4fa1-b361-6e660932f0f2.wav,11,0,2.44,2.44,4.508196721311475,4.508196721311475,0.2218181818181818
4191,sounds/asr-spanish-v1-carlfm01/audios\099bb7f3-3a7b-4797-9d6c-d43585145024.wav,14,0,2.64,2.64,5.303030303030303,5.303030303030303,0.18857142857142858
4192,sounds/asr-spanish-v1-carlfm01/audios\099bfc9f-9230-4746-a0c3-44368d20e1ee.wav,20,1,4.25,4.25,4.705882352941177,5.151983513652756,0.1941
4193,sounds/asr-spanish-v1-carlfm01/audios\099c8611-6221-439d-b389-219a3372aaa4.wav,22,1,4.22,4.22,5.213270142180095,5.857294994675187,0.17072727272727273
4194,sounds/asr-spanish-v1-carlfm01/audios\099cd95f-7313-489d-a53b-3232bb6fe528.wav,15,2,4.36,4.36,3.440366972477064,4.102844638949672,0.24373333333333333
4195,sounds/asr-spanish-v1-carlfm01/audios\09a09624-75ae-432c-be83-86692933b141.wav,20,2,6.01,6.01,3.327787021630616,4.34593654932638,0.23009999999999997
4196,sounds/asr-spanish-v1-carlfm01/audios\09a1e7c3-4afd-4dfe-a0e0-c7bdbe700a68.wav,49,1,9.4,9.4,5.212765957446808,5.425155004428698,0.1843265306122449
4197,sounds/asr-spanish-v1-carlfm01/audios\09a5ce04-3346-4dac-a8e2-bd72ad48bb20.wav,10,0,2.43,2.43,4.11522633744856,4.11522633744856,0.24300000000000002
4198,sounds/asr-spanish-v1-carlfm01/audios\09a671f0-e4ef-430b-b465-b1b4a9c25993.wav,14,0,3.08,3.08,4.545454545454545,4.545454545454545,0.22
4199,sounds/asr-spanish-v1-carlfm01/audios\09a6d3fc-80c5-4fe1-9b2d-a31ccc10bee3.wav,12,0,2.58,2.58,4.651162790697675,4.651162790697675,0.215
4200,sounds/asr-spanish-v1-carlfm01/audios\09a75ca4-db29-4270-8c4b-0e8868827ff4.wav,28,1,6.23,6.23,4.4943820224719095,4.802744425385935,0.2082142857142857
4201,sounds/asr-spanish-v1-carlfm01/audios\09a9208d-0f57-411c-9e04-25cf7f63c69f.wav,16,1,4.25,4.25,3.764705882352941,4.725339633786179,0.21162499999999998
4202,sounds/asr-spanish-v1-carlfm01/audios\09ab117a-5377-4bfa-bc7c-350b7e07760e.wav,15,0,2.75,2.75,5.454545454545454,5.454545454545454,0.18333333333333332
4203,sounds/asr-spanish-v1-carlfm01/audios\09ab5c0e-8f70-4691-9792-5276f86222d1.wav,18,1,4.0,4.0,4.5,5.160550458715596,0.1937777777777778
4204,sounds/asr-spanish-v1-carlfm01/audios\09abf802-05cf-4866-abcd-7cd265506999.wav,29,2,6.13,6.13,4.730831973898858,5.376344086021505,0.186
4205,sounds/asr-spanish-v1-carlfm01/audios\09ac58ac-f8cf-47d3-a947-97a336e768f9.wav,19,1,4.86,4.86,3.9094650205761314,4.69831849653808,0.21284210526315792
4206,sounds/asr-spanish-v1-carlfm01/audios\09ad81f2-b64e-4cc0-b0c1-1058215aeb13.wav,11,0,2.42,2.42,4.545454545454546,4.545454545454546,0.22
4207,sounds/asr-spanish-v1-carlfm01/audios\09adf877-8b7a-4e5d-89d7-a56ca8e7d18e.wav,11,0,2.46,2.46,4.471544715447155,4.471544715447155,0.22363636363636363
4208,sounds/asr-spanish-v1-carlfm01/audios\09ae0e51-1839-4d6d-a658-12c0f64925c8.wav,14,1,2.78,2.78,5.035971223021583,6.660323501427214,0.1501428571428571
4209,sounds/asr-spanish-v1-carlfm01/audios\09ae5d13-5f01-414b-bf3f-eedc5789e4bb.wav,16,0,3.27,3.27,4.892966360856269,4.892966360856269,0.204375
4210,sounds/asr-spanish-v1-carlfm01/audios\09ae8062-f3a9-48b3-b3f1-054ebc8ff006.wav,11,0,2.59,2.59,4.2471042471042475,4.2471042471042475,0.23545454545454544
4211,sounds/asr-spanish-v1-carlfm01/audios\09aeaa00-c341-4f48-aef6-6c7cce3ff7fd.wav,20,1,4.67,4.67,4.282655246252677,4.904364884747426,0.20389999999999997
4212,sounds/asr-spanish-v1-carlfm01/audios\09b00df7-9240-4564-9260-ff76e7aba3c5.wav,39,1,7.62,7.62,5.118110236220472,5.511588468061051,0.18143589743589744
4213,sounds/asr-spanish-v1-carlfm01/audios\09b00e18-7221-4289-b40d-baddb21897cd.wav,12,0,2.66,2.66,4.511278195488722,4.511278195488722,0.22166666666666668
4214,sounds/asr-spanish-v1-carlfm01/audios\09b04991-b83c-494b-b070-439f72d1e72f.wav,21,0,4.14,4.14,5.072463768115942,5.072463768115942,0.19714285714285712
4215,sounds/asr-spanish-v1-carlfm01/audios\09b26c16-0f80-402d-9199-513a1987f362.wav,14,1,2.83,2.83,4.946996466431095,5.649717514124294,0.177
4216,sounds/asr-spanish-v1-carlfm01/audios\09b3aff9-4b7a-4d96-89be-c8bd05ffbeab.wav,14,0,2.74,2.74,5.10948905109489,5.10948905109489,0.19571428571428573
4217,sounds/asr-spanish-v1-carlfm01/audios\09b3d970-9a45-4fe7-98d8-49aeab17260a.wav,7,1,2.56,2.56,2.734375,3.1249999999999996,0.32
4218,sounds/asr-spanish-v1-carlfm01/audios\09b44209-78a4-4d5f-868d-51238f8a5a2e.wav,20,2,4.49,4.49,4.4543429844097995,5.396654074473826,0.1853
4219,sounds/asr-spanish-v1-carlfm01/audios\09b48d39-f047-4396-9b68-37f238600c04.wav,23,0,4.36,4.36,5.275229357798165,5.275229357798165,0.18956521739130436
4220,sounds/asr-spanish-v1-carlfm01/audios\09b510dc-72bf-4073-8ee8-fd92571f6f0c.wav,16,1,4.02,4.02,3.9800995024875627,4.419889502762431,0.22624999999999998
4221,sounds/asr-spanish-v1-carlfm01/audios\09b542a3-ded0-465e-a2ef-3c6d584a0602.wav,45,2,7.92,7.92,5.681818181818182,6.421232876712328,0.15573333333333333
4222,sounds/asr-spanish-v1-carlfm01/audios\09b5d4a4-bae5-4632-86c1-7e6d1b0fb1af.wav,12,0,2.58,2.58,4.651162790697675,5.676442762535478,0.17616666666666667
4223,sounds/asr-spanish-v1-carlfm01/audios\09b61b5f-c75f-4551-9f4f-bd93ea55eaf5.wav,13,0,2.31,2.31,5.627705627705628,5.627705627705628,0.1776923076923077
4224,sounds/asr-spanish-v1-carlfm01/audios\09b6967e-40ac-4fff-96c0-18bba15dc120.wav,20,0,4.42,4.42,4.524886877828054,4.524886877828054,0.221
4225,sounds/asr-spanish-v1-carlfm01/audios\09b6adac-a49b-4979-b47c-689bf8465a0b.wav,28,1,7.76,7.76,3.6082474226804124,3.763440860215054,0.2657142857142857
4226,sounds/asr-spanish-v1-carlfm01/audios\09b768b2-f4b3-4be5-812c-dd4aff136db4.wav,13,1,3.19,3.19,4.075235109717869,4.632929436920883,0.21584615384615385
4227,sounds/asr-spanish-v1-carlfm01/audios\09b7e97c-db31-486e-9108-01bbc9984f16.wav,25,1,5.15,5.15,4.854368932038835,5.446623093681917,0.18359999999999999
4228,sounds/asr-spanish-v1-carlfm01/audios\09b83852-de71-4ac6-af13-f6e2dde42f12.wav,4,0,1.21,1.21,3.3057851239669422,3.3057851239669422,0.3025
4229,sounds/asr-spanish-v1-carlfm01/audios\09b87ca3-c0af-469b-a95a-dc1b29e0f912.wav,23,2,5.28,5.28,4.3560606060606055,5.208333333333333,0.192
4230,sounds/asr-spanish-v1-carlfm01/audios\09b8d88c-6d90-414c-8af8-04373d3e5f8f.wav,24,0,5.42,5.42,4.428044280442805,4.428044280442805,0.22583333333333333
4231,sounds/asr-spanish-v1-carlfm01/audios\09b97104-4d85-44a4-b77c-84fbe82e56de.wav,15,0,3.01,3.01,4.983388704318937,4.983388704318937,0.20066666666666666
4232,sounds/asr-spanish-v1-carlfm01/audios\09b9cdcc-1d4f-47b6-ba9e-3c7578284f10.wav,11,0,2.19,2.19,5.0228310502283104,5.0228310502283104,0.1990909090909091
4233,sounds/asr-spanish-v1-carlfm01/audios\09bb06ab-c0c5-40ce-bc99-169be335b80e.wav,14,0,3.38,3.38,4.1420118343195265,4.1420118343195265,0.2414285714285714
4234,sounds/asr-spanish-v1-carlfm01/audios\09bb104f-3c1f-4634-9e5f-91ad3e27a749.wav,15,0,3.12,3.12,4.8076923076923075,4.8076923076923075,0.20800000000000002
4235,sounds/asr-spanish-v1-carlfm01/audios\09bb1f29-09da-44d9-bdc4-ce4f3993fa90.wav,10,0,1.62,1.62,6.172839506172839,6.172839506172839,0.162
4236,sounds/asr-spanish-v1-carlfm01/audios\09bc5435-008b-44c5-9002-cdfb8551e066.wav,8,0,1.54,1.54,5.194805194805195,5.194805194805195,0.1925
4237,sounds/asr-spanish-v1-carlfm01/audios\09bc9620-a1cc-40d1-a166-0475755219a7.wav,17,0,3.23,3.23,5.2631578947368425,5.2631578947368425,0.19
4238,sounds/asr-spanish-v1-carlfm01/audios\09bdad67-47ac-4cce-9701-1c714552b11f.wav,28,2,6.15,6.15,4.5528455284552845,5.361930294906165,0.18650000000000003
4239,sounds/asr-spanish-v1-carlfm01/audios\09be06cc-1df0-40af-94e3-5e7e55bd74e0.wav,4,0,1.36,1.36,2.941176470588235,2.941176470588235,0.34
4240,sounds/asr-spanish-v1-carlfm01/audios\09beae67-b423-437d-968b-0080d4addf76.wav,16,0,3.79,3.79,4.221635883905013,4.221635883905013,0.236875
4241,sounds/asr-spanish-v1-carlfm01/audios\09bf0831-0462-4354-9741-0bca8e7c14c8.wav,15,0,2.95,2.95,5.084745762711864,5.084745762711864,0.19666666666666668
4242,sounds/asr-spanish-v1-carlfm01/audios\09bfa0eb-1b82-483b-a42a-1b4413bc6019.wav,18,0,3.86,3.86,4.663212435233161,4.663212435233161,0.21444444444444444
4243,sounds/asr-spanish-v1-carlfm01/audios\09c0377f-f964-4922-8f4e-83ad42c7ae2d.wav,8,1,2.9,2.9,2.7586206896551726,4.37636761487965,0.22849999999999995
4244,sounds/asr-spanish-v1-carlfm01/audios\09c05d29-de3f-4324-95b2-7fe71cf32c1b.wav,25,0,4.82,4.82,5.186721991701244,5.186721991701244,0.1928
4245,sounds/asr-spanish-v1-carlfm01/audios\09c22d23-9578-4fe9-9c6e-24971400ee10.wav,22,0,3.89,3.89,5.655526992287918,5.655526992287918,0.17681818181818182
4246,sounds/asr-spanish-v1-carlfm01/audios\09c36e7c-cea6-4a99-94c0-a0fefd5fdf85.wav,10,0,2.02,2.02,4.9504950495049505,4.9504950495049505,0.202
4247,sounds/asr-spanish-v1-carlfm01/audios\09c3a905-cc12-4b4e-996b-f8d622dd9bd0.wav,28,1,5.16,5.16,5.426356589147287,5.843071786310518,0.17114285714285712
4248,sounds/asr-spanish-v1-carlfm01/audios\09c3c785-356c-4c5a-9ea8-e28bcf7b81da.wav,20,2,6.94,6.94,2.881844380403458,3.8850038850038837,0.2574000000000001
4249,sounds/asr-spanish-v1-carlfm01/audios\09c3cc39-43ae-4091-a2c7-7d24b3d1f23b.wav,10,0,1.93,1.93,5.181347150259067,5.181347150259067,0.193
4250,sounds/asr-spanish-v1-carlfm01/audios\09c3ce10-bb2f-4854-8ca3-98dc0ada7110.wav,40,3,8.22,8.22,4.8661800486618,5.608524957936062,0.17830000000000004
4251,sounds/asr-spanish-v1-carlfm01/audios\09c3eab8-4623-431b-8c35-7e3746587a2d.wav,9,0,1.96,1.96,4.591836734693878,4.591836734693878,0.21777777777777776
4252,sounds/asr-spanish-v1-carlfm01/audios\09c456c4-1a93-47bf-b1eb-887e51bcb6a5.wav,15,0,3.35,3.35,4.477611940298507,4.477611940298507,0.22333333333333333
4253,sounds/asr-spanish-v1-carlfm01/audios\09c51c5a-559a-474b-8cd6-76246551e613.wav,10,0,2.68,2.68,3.731343283582089,3.731343283582089,0.268
4254,sounds/asr-spanish-v1-carlfm01/audios\09c56f80-3830-435f-b096-63c711e402c0.wav,19,0,3.39,3.39,5.604719764011799,5.604719764011799,0.17842105263157895
4255,sounds/asr-spanish-v1-carlfm01/audios\09c58fac-7624-4d70-9146-e885c34ef839.wav,23,2,6.09,6.09,3.776683087027915,4.428186368887178,0.22582608695652173
4256,sounds/asr-spanish-v1-carlfm01/audios\09c5c956-0b8c-4855-963d-a29b501537a8.wav,9,0,1.59,1.59,5.660377358490566,5.660377358490566,0.17666666666666667
4257,sounds/asr-spanish-v1-carlfm01/audios\09c798cd-6bdb-4224-b679-8235097d9467.wav,9,0,1.92,1.92,4.6875,4.6875,0.21333333333333332
4258,sounds/asr-spanish-v1-carlfm01/audios\09c7ad1d-630a-430e-a07a-6f4d4c71d114.wav,18,0,3.11,3.11,5.787781350482315,5.787781350482315,0.17277777777777778
4259,sounds/asr-spanish-v1-carlfm01/audios\09c811a3-0b7b-436f-b4e6-5c096d29aa2e.wav,8,0,1.69,1.69,4.733727810650888,4.733727810650888,0.21125
4260,sounds/asr-spanish-v1-carlfm01/audios\09c845d0-c171-4aa9-b0ca-37ac03835632.wav,14,0,2.89,2.89,4.844290657439446,4.844290657439446,0.20642857142857143
4261,sounds/asr-spanish-v1-carlfm01/audios\09c8a75f-2396-438f-a2cb-c379db33c4e4.wav,10,0,2.41,2.41,4.149377593360995,4.149377593360995,0.24100000000000002
4262,sounds/asr-spanish-v1-carlfm01/audios\09c8bb57-76a5-4191-ac31-215ce2043cee.wav,12,0,1.98,1.98,6.0606060606060606,6.0606060606060606,0.165
4263,sounds/asr-spanish-v1-carlfm01/audios\09ca1ea5-e6bf-4d9b-b27f-a58b7087376d.wav,18,0,3.12,3.12,5.769230769230769,5.769230769230769,0.17333333333333334
4264,sounds/asr-spanish-v1-carlfm01/audios\09cac42e-44ab-4c45-af18-fb44172dfb37.wav,26,1,4.43,4.43,5.869074492099323,6.3756743501716535,0.15684615384615383
4265,sounds/asr-spanish-v1-carlfm01/audios\09caf3f2-7221-4ce9-a8d9-880032f7f920.wav,16,1,3.67,3.67,4.359673024523161,5.394470667565747,0.18537499999999996
4266,sounds/asr-spanish-v1-carlfm01/audios\09cb0eb5-a775-4d8a-b5b3-77d34a363cad.wav,12,1,2.96,2.96,4.054054054054054,4.746835443037975,0.21066666666666664
4267,sounds/asr-spanish-v1-carlfm01/audios\09cb7465-fd2a-419b-a10c-3d9dd9692579.wav,30,0,5.16,5.16,5.813953488372093,5.813953488372093,0.17200000000000001
4268,sounds/asr-spanish-v1-carlfm01/audios\09cb7b42-41ad-448e-95d5-b5df6e9b7e05.wav,8,0,2.1,2.1,3.8095238095238093,3.8095238095238093,0.2625
4269,sounds/asr-spanish-v1-carlfm01/audios\09cc4e0e-dc66-4ce5-9ba0-97cd2c0053fe.wav,40,1,8.05,8.05,4.968944099378882,5.272871078302135,0.18965000000000004
4270,sounds/asr-spanish-v1-carlfm01/audios\09cc9268-422a-42db-b1ae-c21ff979cdf0.wav,8,0,1.78,1.78,4.49438202247191,4.49438202247191,0.2225
4271,sounds/asr-spanish-v1-carlfm01/audios\09cca611-83f5-4dfd-b43b-3006e1ae51fc.wav,13,0,2.86,2.86,4.545454545454546,4.545454545454546,0.22
4272,sounds/asr-spanish-v1-carlfm01/audios\09ccdca3-b9a3-4212-8f46-59d2bd779fdd.wav,21,2,5.6,5.6,3.7500000000000004,4.557291666666667,0.21942857142857142
4273,sounds/asr-spanish-v1-carlfm01/audios\09ccfa3f-cebb-46e3-951d-6a3a1b303d1c.wav,11,0,2.73,2.73,4.029304029304029,4.029304029304029,0.24818181818181817
4274,sounds/asr-spanish-v1-carlfm01/audios\09cd6008-9569-43ee-b6b7-8a6c764b5d54.wav,24,0,4.5,4.5,5.333333333333333,5.333333333333333,0.1875
4275,sounds/asr-spanish-v1-carlfm01/audios\09cdf55e-ea6c-4bd3-80af-f7f74c8faa28.wav,22,0,4.52,4.52,4.867256637168142,4.867256637168142,0.20545454545454545
4276,sounds/asr-spanish-v1-carlfm01/audios\09cdf9a8-80ac-4d5d-8ec3-1d422fa4c0d0.wav,15,0,2.81,2.81,5.338078291814947,5.338078291814947,0.18733333333333332
4277,sounds/asr-spanish-v1-carlfm01/audios\09ce32a4-ea2a-4e02-8239-17e0560595d4.wav,16,0,3.23,3.23,4.953560371517028,4.953560371517028,0.201875
4278,sounds/asr-spanish-v1-carlfm01/audios\09ce8c00-5c76-4a92-8519-0c1e34894396.wav,34,2,8.1,8.1,4.197530864197531,4.597079502433749,0.21752941176470586
4279,sounds/asr-spanish-v1-carlfm01/audios\09ceb7b1-5ce5-4f38-a564-2cc3891f2791.wav,13,1,2.83,2.83,4.593639575971731,5.212510024057738,0.19184615384615386
